"","Mu.GS","Mu.StCS","b.GS","sd.GS","sd.StCS","sd.indiv","sd.motherGS","sd.motherStCS"
"25",1.78770899812952,3.43118702238505,-0.0151210921556084,0.0278960453759523,0.168382830776469,0.0921327326019266,0.0163415507369307,0.0405685667685982
"26",1.77814684208011,3.34138303259603,0.0413407318267633,0.0285323495526529,0.167644021542435,0.0910090765417529,0.0141485494435485,0.0454637438003858
"27",1.78467377576258,3.35694644937239,0.0370201985099207,0.0279346379810056,0.168366783399222,0.0943351498762122,0.0183348120733753,0.0488412479550985
"28",1.78578035221659,3.25508391381742,0.0795594409687265,0.0256449067088637,0.167259457755113,0.0924736004791445,0.0190649388476609,0.0686530723983168
"29",1.78969463652748,3.20596902837886,0.113004266259281,0.0271457434207863,0.166748766667834,0.080022755999472,0.020956183064812,0.0689176567107746
"30",1.78046964595711,3.24315314407975,0.0813972074422463,0.0281399606199611,0.165642057141477,0.0975404231894756,0.0165741773059156,0.0349745346730943
"31",1.78320589415503,3.35617999009346,0.0414933748928942,0.0277822800117188,0.165618623839629,0.0987227491950379,0.0174839655927473,0.0779300191169369
"32",1.78610232538974,3.37572272115964,0.0298376275581839,0.0285413909973486,0.169384743949253,0.0949591594063645,0.0163486466575755,0.0601374357434236
"33",1.7868398513708,3.34351515550403,0.0318428819808647,0.0258064464669454,0.168494444754323,0.0895729152812607,0.0197128899466351,0.0501368357914938
"34",1.79283613308653,3.39044493884842,0.0220070658156624,0.0274697891370893,0.166010003487592,0.100103344243108,0.0192702893934373,0.0401879517685195
"35",1.78815729481968,3.32938211019502,0.054083604178383,0.028058390061714,0.166281120020865,0.0932206052245235,0.0224886929510191,0.0381590709602708
"36",1.78651214894874,3.38941163230818,0.0184898984598475,0.0264535854163515,0.170099167444348,0.0967793390778217,0.0171105768714351,0.0658078165330091
"37",1.79539738941293,3.19477894808449,0.125832882976453,0.0284494242507067,0.167793957068873,0.0956352501678777,0.018791060506985,0.0611176368955114
"38",1.77937832062026,3.0614854615091,0.196726219844437,0.0281618376028584,0.166775553973618,0.0897374824906432,0.0177548581841269,0.044087506375899
"39",1.79223182866874,3.07024273631387,0.186314635453751,0.0267720421854676,0.1670607212061,0.10181644731111,0.0207897393783792,0.0404468298760832
"40",1.7947644519878,3.13180880426734,0.151155348331242,0.0254260281872151,0.1675859016678,0.0880795944060557,0.0194258038123066,0.0420842946123074
"41",1.78684141039246,3.13933744820693,0.162732313560927,0.0260596695382328,0.166169383782703,0.0880675879998987,0.0182056476329937,0.0663213107848616
"42",1.78534870318427,3.16495555797124,0.139155837939896,0.0305208288773975,0.168088409798413,0.0884329906141356,0.0161037612772386,0.0753381622007969
"43",1.78747521290401,3.21849627001045,0.116518307217609,0.0281810071604713,0.168590208036127,0.0853274852994729,0.0151795616323233,0.0616141424193317
"44",1.78922993460656,3.14741133310373,0.145136088682221,0.0226430721408126,0.168719136307954,0.0951701752461167,0.018457781329679,0.038807364331257
"45",1.79226340568552,3.1312928000545,0.161741248271034,0.0262790276238003,0.166673469391752,0.0982643986131568,0.0188142544696531,0.0566985618677742
"46",1.79430364178192,2.94347562133509,0.259054047676924,0.0293213208705277,0.167062967890842,0.088820900297191,0.0190434155194575,0.051623266937675
"47",1.78565915190458,3.01208528708671,0.233506940954046,0.0297798481905332,0.166242966783689,0.10665348786418,0.0174773683455247,0.0702115235671951
"48",1.78968331870726,3.08010674460567,0.184110950179145,0.0275420221774372,0.16830800813669,0.0963715455964433,0.0210020093026902,0.0485167064661718
"49",1.7873516165233,3.09900879360273,0.170851282086648,0.0265890506834274,0.166511252697144,0.0949139056521332,0.0186595443449331,0.0784304123260562
"50",1.78855813038961,3.25237491693991,0.0995418767612112,0.0258565898473001,0.169769532341844,0.0915833018625634,0.0205203033090372,0.0443605124850747
"51",1.78297453272797,3.31933862843745,0.0587852044286245,0.0246651036281301,0.164803560140588,0.0967526205543506,0.0204211572721619,0.0361105638628247
"52",1.79295769737563,3.27594316981998,0.0750188914312968,0.0271344654857767,0.167173816821608,0.0948710884012419,0.0170367017157541,0.0505142716376072
"53",1.78669030175488,3.11251820016919,0.172465365245847,0.0293967439335991,0.168939033858025,0.0958349815927449,0.016879343804773,0.0474219007419898
"54",1.78949995839344,3.22731041744134,0.106171562223154,0.0249321896169296,0.16888535815359,0.0851570838136927,0.0200604520808692,0.041066147542003
"55",1.7923183068634,3.25152295955147,0.086611014764986,0.0283211673382642,0.165351378912253,0.0863026154969127,0.0163580689088522,0.0516100409721807
"56",1.78625728426411,3.37884053852487,0.0213015952383151,0.0289771539286803,0.169723012431915,0.0913073675376904,0.0153849508360596,0.0427714933715473
"57",1.78913713866882,3.39793552938722,0.0137593191672714,0.0279307114786914,0.165109852672001,0.101163837741482,0.0172229836827533,0.0616843162995665
"58",1.79137741101498,3.442294351066,-0.0232121407034543,0.0282193331181666,0.168142011505129,0.100343662564621,0.0313603897840267,0.0638899835332319
"59",1.78810079505483,3.45978709437835,-0.0283454513462701,0.0300433247201796,0.168028013257215,0.100853326869999,0.0218395339569679,0.0661148778346244
"60",1.78306017426225,3.38336998143,0.0126480884938689,0.0257542800241359,0.16815708302938,0.091631172645144,0.0151153436130479,0.0530620739509265
"61",1.79281239427171,3.50584749190076,-0.0546987223497545,0.0274252576890879,0.167948924740029,0.101953213001121,0.0137561240254011,0.0570177561072031
"62",1.78625669269332,3.52341497827509,-0.0615269147838234,0.0293604221089172,0.166687656375973,0.0976083690132067,0.019106023336527,0.0534875197009117
"63",1.78914439480679,3.55663834772543,-0.0820935518550944,0.0312971005182905,0.166675328979695,0.0846862010823821,0.0201076467892673,0.0498472924886025
"64",1.78739004772877,3.4585989759907,-0.0267815228370874,0.0276595434014299,0.167738331303393,0.083691123632299,0.0174919373903874,0.0609225541933399
"65",1.79255814319554,3.40598496091235,0.00711570732284211,0.0261989983010838,0.164469161809743,0.0902822507030585,0.0246145134511166,0.0767900286646836
"66",1.78618365578074,3.34763623197497,0.0368518193201607,0.0255936575438444,0.167651799260058,0.100579185737811,0.01794107490603,0.049562524785457
"67",1.79287470049284,3.26671969511942,0.0868881649880707,0.0274823829645778,0.168637887592829,0.0916219833609656,0.0231921152243316,0.0714803366059622
"68",1.78686101451413,3.27119781459429,0.0821233008570219,0.0253461505453536,0.168284777740578,0.0843137645685166,0.0280508579901261,0.0344513933565035
"69",1.78401485384559,3.14335772263748,0.148818098927126,0.0277792786812064,0.169492388029504,0.0948185963223651,0.0242257073019586,0.0579694594170511
"70",1.78257621209923,3.0727044268487,0.178497885208213,0.0274088352641079,0.1672222712525,0.0925350118004758,0.0238794238952155,0.0872462564180633
"71",1.79134596373282,3.25548267877334,0.0759165150362544,0.0246051397415353,0.166541959028792,0.0983491261353582,0.0214765814944017,0.0589054224677297
"72",1.78212506302134,3.33069002440137,0.0463841592698645,0.0268998330401245,0.166801781797221,0.094755015351728,0.0170612062217151,0.0469638409571034
"73",1.77938312455097,3.2151814478099,0.10995429290389,0.0253265783284336,0.167972865806194,0.0845013567628236,0.0200513237822972,0.037885368112408
"74",1.78793018583954,3.23452718718551,0.106855826953568,0.0269719422244054,0.167014550756511,0.0870613659356499,0.0173962476229483,0.0651001876758827
"75",1.78260193686949,3.12209505802332,0.146994926197079,0.0257515857557807,0.169161357890153,0.08500505737303,0.020656503006312,0.0649723990790556
"76",1.7898524995722,3.33027934515976,0.0541539243530352,0.0263334972892531,0.16646248065064,0.0858205920039368,0.0237028475826172,0.0636745358734057
"77",1.789106664653,3.31847347004595,0.0426005030181047,0.0256943008669509,0.165666481839921,0.0892483223498305,0.0117572297040402,0.0429528775308975
"78",1.78217853746594,3.35906799818736,0.0306573708154186,0.0272184209369079,0.169773000489988,0.0969887690465176,0.0117193902889483,0.0514739689792447
"79",1.79240861521415,3.22600940248864,0.103661128754433,0.0246178554625958,0.165256060830849,0.0932523345362901,0.0200572727891506,0.0373637721491947
"80",1.78557220304821,3.28570581860618,0.0618798567944033,0.0264451248608969,0.167581642691194,0.0902049211584464,0.0240471472365195,0.0955016369050862
