"","Mu.GS","Mu.StCS","b.GS","sd.GS","sd.StCS","sd.indiv","sd.motherGS","sd.motherStCS"
"1",1.79204091014599,2.98870791188223,0.235119945926434,0.0309815924433403,0.167130055177601,0.0869734919714004,0.0238625557190229,0.0661378016205458
"2",1.79323074324503,3.16733228203621,0.127556059763578,0.0278181372938423,0.168144725286685,0.0939895210097098,0.0210480762506107,0.0460463500042496
"3",1.77336507199959,3.46606838783008,-0.0345748902346401,0.0281493122579934,0.170476134648244,0.0973024329419646,0.0196128297241653,0.0442136971135757
"4",1.78213910385386,3.28204199176868,0.0818115615084473,0.0269632145252085,0.167601736581162,0.0952464439036667,0.01866572761945,0.0674438475611649
"5",1.78613580842684,3.25653699590755,0.0876787344132853,0.0271898625325375,0.16860498589008,0.0867760181454896,0.0264107267351966,0.0681204571619306
"6",1.78664250305615,2.97688521120795,0.250200919327752,0.0279577194161388,0.167771284653496,0.0982894820860184,0.01651955690608,0.0419683390869605
"7",1.78937929315229,2.47012129285047,0.516165524285438,0.028478126623174,0.168634670942689,0.0977021466984724,0.0160650189362953,0.0444154058721863
"8",1.79322597576503,2.73896651128424,0.374769024167452,0.0281077783314173,0.168806097282788,0.0985858311423357,0.0185027812735676,0.0631509932736183
"9",1.79209062041849,2.97820448648519,0.243445575843339,0.0268804901437088,0.168740926135817,0.0939488989189915,0.0212576122087356,0.0536897535085495
"10",1.79052324119509,3.36255646371893,0.0319732010479656,0.0262501465003654,0.166402630934287,0.0950227056839597,0.0202873589810636,0.0667429967229588
"11",1.78642702871648,3.36322353101986,0.023772963098481,0.0272187949434993,0.164810134239525,0.0965303361818994,0.0257273136032035,0.049962972567382
"12",1.78989730286096,3.4735415198255,-0.0217645635637603,0.0262601014818426,0.168263381770085,0.0971398410381195,0.0185118009837792,0.0603233270732309
"13",1.78318437855509,3.84912248837009,-0.248783202487966,0.0253488164500455,0.168041341310094,0.095856362405462,0.0188960117821942,0.0499592477015516
"14",1.79204318227069,4.1034057850302,-0.384302693966266,0.0243145172719268,0.166063989011136,0.0934901514374908,0.0213061031094395,0.0526712583523936
"15",1.7887831447996,3.98455034555509,-0.323610989978505,0.0252138931068258,0.169149760844334,0.0851197169577615,0.0157126771245991,0.0541651979272238
"16",1.78745881104666,4.2846857561682,-0.48336461846219,0.0291062441096601,0.166685236013389,0.0854714357940425,0.0148228177357848,0.043597787161296
"17",1.79268771140251,3.89417503204242,-0.263558362380866,0.0246158447140869,0.16882904406977,0.0988213385811979,0.0186728136918815,0.0551219749780868
"18",1.78819024631158,3.90503969774533,-0.271185261656324,0.0276528830656107,0.169266502650605,0.101806135944932,0.0243944303652992,0.0479269216773568
