"","GS.contrast","Mu.LE","b.GS","b.LL","sd.GS","sd.StCS","sd.indivCS","sd.indivLE","sd.indivLL","sd.motherGS","sd.motherLE","sd.motherLL","sd.motherStCS"
"1",0.257280490437155,1.08998602541726,0.00975212618491925,0.267032616622074,0.0257158237346424,0.169638864337621,0.0879929567027641,0.34309828624289,0.668660525660679,0.0166377500886971,0.148279142498852,0.0126855206784806,1.31352456698186
"2",0.25607679115321,1.0818591765927,-0.115849850813735,0.140226940339475,0.0268484536430111,0.165400632219902,0.0878528663233845,0.330065359271508,0.549818909183177,0.0170902418242445,0.0590996225099969,0.263606235329045,1.19362867908333
"3",0.505828020654584,1.15642720854844,-0.170540720947124,0.33528729970746,0.0266500786738181,0.168500404617895,0.0856490540750942,0.335072275084728,0.570076570688945,0.0202834885730668,0.183699859162836,0.201266752980081,0.750740411316814
"4",0.543037521424459,1.12857125597666,-0.171630697304019,0.37140682412044,0.025686448158208,0.167270887731819,0.0876687331604692,0.345290456756629,0.552192363011897,0.0161954212928256,0.1973334075233,0.150178568490698,0.0612549731002078
"5",0.924208229452779,1.12475386013897,-0.19535621761546,0.728852011837319,0.0271951021168542,0.16634809718141,0.0932052456837712,0.341746944418391,0.539518385530006,0.018679902610224,0.169215802949252,0.319200480362415,0.0565649006839034
"6",0.909003866679725,1.09553935394304,-0.256262803754202,0.652741062925523,0.0276674057276223,0.169212360516249,0.087392600955347,0.321349850617125,0.590726829714155,0.0170115472259882,0.113782585297208,0.145629840214871,0.0633970841385085
"7",1.09172260612232,1.03191825829677,-0.224660192662868,0.867062413459456,0.0255350863823996,0.167718223041892,0.0957926991170734,0.336834144781193,0.608945130164995,0.0206973302677521,0.160178482971706,0.15979567091899,0.0439929160775599
"8",1.18875118426221,1.10237461106071,-0.161349669570133,1.02740151469208,0.0255561050208187,0.166352295997675,0.0963135083840215,0.349194386375371,0.577354754822847,0.0155039731467584,0.104965974334435,0.23647081522596,0.0611125086720053
"9",0.933472820958429,1.08732961451893,-0.0772002921847138,0.856272528773715,0.0296120731016287,0.164121236088235,0.0977909394648126,0.343782317568104,0.612609526843369,0.0159898425724253,0.149108065723997,0.179797901476751,0.0440838387373815
"10",0.980469890468082,1.07986238877468,-0.0449020571470235,0.935567833321059,0.0296506406228586,0.169426325050896,0.0977082746144116,0.352817419417,0.58521429961093,0.0205046330574168,0.0977880320011765,0.243830503953352,0.0416145697457482
"11",0.791624482165344,1.07131684432101,0.00891593967507458,0.800540421840418,0.0288212173188032,0.166186243194151,0.102466159006743,0.362667425683062,0.58899594094789,0.0158763056514841,0.120230729299172,0.0941634466137943,0.0568408441245191
"12",0.862862585971157,1.09062505565561,-0.134414436453305,0.728448149517853,0.0282982879497077,0.167761310103149,0.0910321397645898,0.331751878943085,0.586823027981087,0.019749086378466,0.117517477246573,0.204051131716925,0.0410638134140793
"13",1.16814023879178,1.1095082368139,-0.156327113596877,1.0118131251949,0.0266356023754671,0.166723846808491,0.0973872864388754,0.298695313804598,0.586525926901551,0.0167129802037969,0.209123038669249,0.0694573210490691,0.0347926185146759
"14",1.04040635161532,1.10192491408367,-0.138376793334803,0.902029558280513,0.0258790615467646,0.168806369865205,0.106570882955439,0.363908542100017,0.58190917053411,0.0191473972143195,0.168744339700226,0.235345575409862,0.0345247526684909
"15",0.999193619983316,1.10749633323165,-0.190595034905972,0.808598585077344,0.0263391318168556,0.167566226747976,0.0925236809229137,0.341950577105157,0.647839780117573,0.0153253778057033,0.116785142235329,0.283801270329237,0.0539254368904982
"16",0.780858486343575,1.12258373793432,-0.204599207269433,0.576259279074142,0.0267662915727948,0.166660306615885,0.100500899072859,0.352172073923803,0.605316629772887,0.0239688466644161,0.183348086324951,0.199197976444051,0.0346016790474215
"17",0.739426644985609,1.08705107278595,-0.203445541388069,0.53598110359754,0.0267761991512519,0.169414643766894,0.086335180984439,0.384592021151289,0.543521317251246,0.0175427149037403,0.115494528590715,0.208806570205833,0.0496932008566311
"18",0.552583728693645,1.14578790095231,-0.210241562420746,0.342342166272899,0.0276214460553057,0.165425611502627,0.107238064200826,0.366985378752446,0.57072400873998,0.0170775953748153,0.199353187467961,0.291839285557128,0.0392392640761171
"19",0.426583131214217,1.06510244962083,-0.204971848465749,0.221611282748468,0.0264655061446689,0.165428010209655,0.0931112607778707,0.333466978256391,0.580002517606836,0.0234186411097941,0.130290219135437,0.256867169854876,0.0492795214607289
"20",0.251928685153101,1.09392680460515,-0.21612603356068,0.0358026515924214,0.0264397891006805,0.167967015034063,0.100237684437352,0.330698763419165,0.557141388130616,0.0206372349415789,0.199040420405435,0.195790417476789,0.0451131140546323
"21",0.314676266501864,1.07218345138968,-0.183149776079321,0.131526490422543,0.0269016648582287,0.16721972631992,0.0856330294246143,0.375714809566666,0.574423988190222,0.0156127602078773,0.182088203974034,0.233444746103778,0.0506698899024095
"22",0.378136164767555,1.12525764769292,-0.128106058125337,0.250030106642217,0.026191631998443,0.167326632559243,0.0894151752207863,0.33425552151185,0.581466880130167,0.0154476530180321,0.137503591372466,0.297373933668547,0.0655938834853403
"23",0.299462900086966,1.03023015494637,-0.108434180731096,0.19102871935587,0.0261919457679641,0.166630754378954,0.0976416135451884,0.356350278600089,0.582620775406823,0.0174295901284368,0.0790513503194856,0.120450476435064,0.0463503931165667
"24",0.488129527576959,1.05055233012255,-0.123975533361201,0.364153994215758,0.0279496240540602,0.165566372423517,0.101307720261771,0.314162581488179,0.607423687683893,0.0183089789699175,0.122378649707167,0.152868475277389,0.0563134082164336
"25",0.191868741633654,1.137437476176,0.0313255157672124,0.223194257400866,0.0259561798276791,0.165647218039149,0.0891492902179267,0.373317871459174,0.627450745624775,0.0191933344935333,0.306376072023021,0.0297561856274989,0.051050230616103
"26",0.220774689431362,1.105052297512,0.0776898729038639,0.298464562335226,0.0240465646417544,0.16615161543811,0.0937091448441117,0.355122753754269,0.541123839972357,0.0179409899545331,0.231027039937033,0.160271508218829,0.0469241959718781
"27",0.513998831651865,1.08050810381672,-0.109778748175072,0.404220083476793,0.0260697278421858,0.167521280516097,0.0906567663430156,0.377415115782252,0.633712123318452,0.0162956767396489,0.134807788512363,0.172534233194995,0.0493241905039994
"28",0.377394004336909,1.06559338129889,0.0026519964701259,0.380046000807035,0.0268104970786007,0.166267437798577,0.0874059195122637,0.367733402609467,0.601262791254665,0.0191624853591473,0.182046693421219,0.202731064512484,0.0716290601425901
"29",0.224496237787807,1.18695872157626,0.0418758123131193,0.266372050100927,0.0309957129503621,0.168039163527822,0.0868191685505766,0.343733862228123,0.543852635756909,0.0201700308659841,0.157159595163157,0.287109363968447,0.0517325484366398
"30",0.240136260472886,1.11530296455215,0.0811185052353824,0.321254765708269,0.0264337599395149,0.168183980987865,0.101803112749119,0.365869082693085,0.600467924895468,0.0183534112855641,0.111420000318094,0.187281752173789,0.0492034181650533
"31",0.0702985954855553,1.09192389052324,0.0383295223913522,0.108628117876907,0.0288888892920724,0.166731139167135,0.0943942088680608,0.336178853061448,0.631121230130164,0.0209368243562463,0.112643001621241,0.172672833464607,0.0691889639043122
"32",0.343942277799972,1.09214390038394,0.0275502217381655,0.371492499538138,0.0265563855912019,0.164730639920268,0.10085785784136,0.34561724937918,0.605636622283016,0.0184153009569882,0.179665266043989,0.354198484829711,0.0506980412805361
"33",0.275278347963867,1.01798851574046,0.0229675111128416,0.298245859076709,0.0278679421743914,0.165520189334162,0.0896663279554174,0.34504288432656,0.575926167644525,0.0250922021754651,0.134340060598339,0.179369417308039,0.0497386050670764
"34",0.144036524457208,1.21443063986498,0.064031606246607,0.208068130703814,0.0292485652644331,0.167722888198405,0.1112191614144,0.335308039268992,0.572183540813078,0.0161047194487622,0.207973867478737,0.101372654505549,0.0331758975238098
"35",0.35505090911043,1.05987497670402,-0.0668625070294765,0.288188402080953,0.0278658561396134,0.1666669594598,0.0963420530083718,0.370607679118012,0.573118389177757,0.018816766955974,0.165022075246771,0.116590732498708,0.0526601232312159
"36",0.139715346893282,1.0522928568364,-0.0728149856097839,0.066900361283498,0.027886050244787,0.168753323465624,0.102458889685032,0.350938088617467,0.56378412766426,0.0165931248308075,0.0310620954594809,0.244379270418354,0.0277128299924419
"37",0.00632871861649421,1.01978509094205,-0.059383515354025,-0.0530547967375308,0.0257678323764763,0.167265947629707,0.0874774840082134,0.361123207255365,0.562084398515343,0.021049438562533,0.189461738538398,0.249821021740597,0.0699679919524165
"38",0.150581387768026,1.10136246853526,-0.202667013602133,-0.052085625834107,0.0290633318658577,0.167654804699652,0.101065285625236,0.34038603323247,0.596478389009278,0.0234014267361213,0.13380281372055,0.227948422944556,0.0319006181462581
"39",0.181516582668515,1.15655673898107,-0.153173540383975,0.0283430422845394,0.0299483829226101,0.167844692930729,0.090410661056605,0.335280486205804,0.593130985268316,0.0170481662773292,0.176178946295399,0.248510395653182,0.0682679492956036
"40",0.161798443488791,1.09994714573834,-0.162677799152879,-0.000879355664087971,0.0261029653594042,0.167444217707414,0.0913862881028407,0.321187942329321,0.587596853982916,0.0190531914698097,0.221612611662789,0.199547016835122,0.070623515513736
"41",0.295139979763968,1.03555980879608,-0.082858274463522,0.212281705300446,0.0282140650861992,0.16803894138776,0.0875093567368505,0.33972687407832,0.518595451571178,0.01910250356962,0.190008880101022,0.218138883467842,0.0464029160260188
