0.6168322654	-0.01520234369	-0.08278958602	-0.04802370181	-0.04863198169	-0.05007958175	-0.05621313365	-0.06588879852	-0.004791137402	-0.08262217649	-0.0634715867	-0.0283936087	-0.04964401397	-0.02108061499	
-0.01520234369	0.6169474068	-0.08560070262	-0.04180985394	-0.04551483138	-0.04144776455	-0.05720016812	-0.06531687908	-0.02180252125	-0.08604839055	-0.06005749278	-0.04033574106	-0.03124487329	-0.02536584447	
-0.08278958602	-0.08560070262	0.4873618249	-0.1168418966	-0.1111401249	-0.1095228428	-0.126070631	0.1703389269	-0.07818014261	0.4830220548	-0.1295218429	-0.09543014185	-0.1111764854	-0.09444840994	
-0.04802370181	-0.04180985394	-0.1168418966	0.6643447567	0.03029214316	0.02189818384	-0.06577820218	-0.098286709	-0.04583222773	-0.1172577691	-0.07410777321	-0.07133301706	0.03168747508	-0.06895140817	
-0.04863198169	-0.04551483138	-0.1111401249	0.03029214316	0.6694382485	0.02127929883	-0.07430851315	-0.1041551327	-0.04263326643	-0.111269659	-0.0767204224	-0.07428503036	0.02124824096	-0.05359896944	
-0.05007958175	-0.04144776455	-0.1095228428	0.02189818384	0.02127929883	0.6618237661	-0.06298753832	-0.09148730653	-0.04502472294	-0.1095145102	-0.07640757111	-0.07134210717	0.01815684596	-0.06534414941	
-0.05621313365	-0.05720016812	-0.126070631	-0.06577820218	-0.07430851315	-0.06298753832	0.6315279436	-0.08003755514	-0.05787132126	-0.126030483	0.1979327141	-0.01569017961	-0.08308349959	-0.0241894327	
-0.06588879852	-0.06531687908	0.1703389269	-0.098286709	-0.1041551327	-0.09148730653	-0.08003755514	0.5328078312	-0.06425939625	0.171047198	-0.08322363879	-0.05999158948	-0.09804051852	-0.06350643212	
-0.004791137402	-0.02180252125	-0.07818014261	-0.04583222773	-0.04263326643	-0.04502472294	-0.05787132126	-0.06425939625	0.6127947414	-0.07861722541	-0.06896883088	-0.042968843	-0.04023044728	-0.02161465897	
-0.08262217649	-0.08604839055	0.4830220548	-0.1172577691	-0.111269659	-0.1095145102	-0.126030483	0.171047198	-0.07861722541	0.4870921516	-0.1292059616	-0.09541120412	-0.1108818143	-0.09430221067	
-0.0634715867	-0.06005749278	-0.1295218429	-0.07410777321	-0.0767204224	-0.07640757111	0.1979327141	-0.08322363879	-0.06896883088	-0.1292059616	0.6555818904	0.01063780975	-0.08204874204	-0.02041855196	
-0.0283936087	-0.04033574106	-0.09543014185	-0.07133301706	-0.07428503036	-0.07134210717	-0.01569017961	-0.05999158948	-0.042968843	-0.09541120412	0.01063780975	0.6782586855	-0.0740986831	-0.01961634973	
-0.04964401397	-0.03124487329	-0.1111764854	0.03168747508	0.02124824096	0.01815684596	-0.08308349959	-0.09804051852	-0.04023044728	-0.1108818143	-0.08204874204	-0.0740986831	0.6684959071	-0.05913939165	
-0.02108061499	-0.02536584447	-0.09444840994	-0.06895140817	-0.05359896944	-0.06534414941	-0.0241894327	-0.06350643212	-0.02161465897	-0.09430221067	-0.02041855196	-0.01961634973	-0.05913939165	0.6315764242	
