0.9975198073	-0.03686660801	-0.1032924736	-0.0885482895	-0.08826149337	-0.08902251287	-0.08775020387	-0.0889223295	-0.02029160992	-0.1029137508	-0.09895654104	-0.05908688954	-0.09052773301	-0.04307937223	
-0.03686660801	1.00831232	-0.1078201753	-0.07946328374	-0.08619197054	-0.08015807006	-0.08939665124	-0.08928462002	-0.04192106888	-0.1084693899	-0.09626484144	-0.07300539212	-0.06765661268	-0.0518136357	
-0.1032924736	-0.1078201753	0.6319224994	-0.1514782343	-0.1463754535	-0.1438612224	-0.153818334	0.2058181999	-0.09747043989	0.6216947137	-0.1611423454	-0.1287676772	-0.1459292385	-0.119479819	
-0.0885482895	-0.07946328374	-0.1514782343	1.160096017	0.003855427096	-0.006661159307	-0.1095771334	-0.1355316377	-0.08332472565	-0.1519178776	-0.1226715526	-0.12468501	0.005437460312	-0.1155300006	
-0.08826149337	-0.08619197054	-0.1463754535	0.003855427096	1.184450918	-0.008244922622	-0.12004458	-0.1447471254	-0.08307864984	-0.1466249982	-0.1265958385	-0.1298415378	-0.009804223044	-0.09849555247	
-0.08902251287	-0.08015807006	-0.1438612224	-0.006661159307	-0.008244922622	1.164573076	-0.1089371828	-0.1283286553	-0.08118697925	-0.1438138125	-0.1285652081	-0.1233008517	-0.01218159978	-0.1103108992	
-0.08775020387	-0.08939665124	-0.153818334	-0.1095771334	-0.12004458	-0.1089371828	0.9992229855	-0.1066992666	-0.09062880268	-0.153781428	0.2501621278	-0.04601189155	-0.1324440556	-0.05029558362	
-0.0889223295	-0.08928462002	0.2058181999	-0.1355316377	-0.1447471254	-0.1283286553	-0.1066992666	0.7903827954	-0.08346999445	0.2068858477	-0.1122774079	-0.08842066723	-0.1364643949	-0.08894074408	
-0.02029160992	-0.04192106888	-0.09747043989	-0.08332472565	-0.08307864984	-0.08118697925	-0.09062880268	-0.08346999445	0.9869077044	-0.09809965579	-0.1062809712	-0.07815784862	-0.07732765228	-0.04566930591	
-0.1029137508	-0.1084693899	0.6216947137	-0.1519178776	-0.1466249982	-0.1438138125	-0.153781428	0.2068858477	-0.09809965579	0.6311868491	-0.1607731708	-0.1288307218	-0.1454396498	-0.1191029554	
-0.09895654104	-0.09626484144	-0.1611423454	-0.1226715526	-0.1265958385	-0.1285652081	0.2501621278	-0.1122774079	-0.1062809712	-0.1607731708	1.057733693	-0.01273977554	-0.1319645794	-0.04966358901	
-0.05908688954	-0.07300539212	-0.1287676772	-0.12468501	-0.1298415378	-0.1233008517	-0.04601189155	-0.08842066723	-0.07815784862	-0.1288307218	-0.01273977554	1.169930383	-0.1255610645	-0.05152105574	
-0.09052773301	-0.06765661268	-0.1459292385	0.005437460312	-0.009804223044	-0.01218159978	-0.1324440556	-0.1364643949	-0.07732765228	-0.1454396498	-0.1319645794	-0.1255610645	1.171860891	-0.1019975479	
-0.04307937223	-0.0518136357	-0.119479819	-0.1155300006	-0.09849555247	-0.1103108992	-0.05029558362	-0.08894074408	-0.04566930591	-0.1191029554	-0.04966358901	-0.05152105574	-0.1019975479	1.045900061	
