===== BAYENV2.0 =====

input file is set
number of populations is set
number of iterations is set
seed is set
TEST = 0 . So running matrix estimation
MCMC VER 0.71 (THREADED)
ITERATIONS = 100000
INPUT FILE = ../Data/AllSNPs.txt
SEED = -321

num_alleles = 20000.000000
number of loci = 10000
VAR-COVAR MATRIX: ITER = 500
1.515013e-01	1.840097e-01	1.618340e-01	1.663459e-01	1.572505e-01	1.757305e-01	2.125869e-01	2.513454e-01	1.885632e-01	2.033894e-01	2.212709e-01	2.262064e-01	1.859719e-01	2.283054e-01	2.138973e-01	2.456942e-01	
1.436610e-01	1.710732e-01	1.540207e-01	1.558625e-01	1.508495e-01	1.650721e-01	1.947220e-01	1.885632e-01	1.999097e-01	1.980483e-01	1.982748e-01	2.027745e-01	1.808119e-01	2.146523e-01	1.929617e-01	2.223161e-01	
1.666284e-01	1.965177e-01	1.763683e-01	1.743210e-01	1.754151e-01	1.940009e-01	2.095765e-01	2.033894e-01	1.980483e-01	2.570499e-01	2.129739e-01	2.175135e-01	2.129633e-01	2.404273e-01	2.045668e-01	2.360776e-01	
1.576760e-01	1.916291e-01	1.706267e-01	1.731248e-01	1.639985e-01	1.798994e-01	2.250708e-01	2.212709e-01	1.982748e-01	2.129739e-01	2.732327e-01	2.424647e-01	1.962229e-01	2.431856e-01	2.193903e-01	2.626171e-01	
1.594685e-01	1.962453e-01	1.759980e-01	1.766050e-01	1.667572e-01	1.816518e-01	2.292204e-01	2.262064e-01	2.027745e-01	2.175135e-01	2.424647e-01	2.709235e-01	1.975947e-01	2.499113e-01	2.243400e-01	2.717704e-01	
1.433206e-01	1.707502e-01	1.518066e-01	1.548229e-01	1.538829e-01	1.649161e-01	1.923740e-01	1.859719e-01	1.808119e-01	2.129633e-01	1.962229e-01	1.975947e-01	2.557792e-01	2.145737e-01	1.883255e-01	2.158569e-01	
1.839619e-01	2.175394e-01	2.022321e-01	1.975347e-01	1.908509e-01	2.114839e-01	2.353338e-01	2.283054e-01	2.146523e-01	2.404273e-01	2.431856e-01	2.499113e-01	2.145737e-01	3.210515e-01	2.276590e-01	2.679262e-01	
1.531053e-01	1.832001e-01	1.630550e-01	1.688871e-01	1.617661e-01	1.732552e-01	2.149882e-01	2.138973e-01	1.929617e-01	2.045668e-01	2.193903e-01	2.243400e-01	1.883255e-01	2.276590e-01	3.092303e-01	2.454045e-01	
1.745471e-01	2.153673e-01	1.921168e-01	1.929994e-01	1.819090e-01	1.986963e-01	2.499775e-01	2.456942e-01	2.223161e-01	2.360776e-01	2.626171e-01	2.717704e-01	2.158569e-01	2.679262e-01	2.454045e-01	3.706176e-01	

VAR-COVAR MATRIX: ITER = 1500
1.854465e-01	1.898121e-01	1.866909e-01	1.585841e-01	1.848205e-01	2.063804e-01	1.533290e-01	1.529310e-01	1.458493e-01	1.696084e-01	1.623118e-01	1.616512e-01	1.475405e-01	1.885221e-01	1.614009e-01	1.805339e-01	
1.898121e-01	3.360856e-01	2.190376e-01	1.849761e-01	2.005008e-01	2.153176e-01	1.927613e-01	1.947101e-01	1.814581e-01	2.068770e-01	2.055528e-01	2.068203e-01	1.835405e-01	2.331808e-01	2.021142e-01	2.321054e-01	
1.866909e-01	2.190376e-01	2.664768e-01	1.749560e-01	2.016511e-01	2.197891e-01	1.719045e-01	1.675234e-01	1.614384e-01	1.853058e-01	1.816528e-01	1.835637e-01	1.614925e-01	2.143445e-01	1.776371e-01	2.035872e-01	
1.585841e-01	1.849761e-01	1.749560e-01	1.926007e-01	1.697159e-01	1.829893e-01	1.716852e-01	1.696668e-01	1.596995e-01	1.801827e-01	1.806765e-01	1.809793e-01	1.621485e-01	2.039099e-01	1.798668e-01	2.019338e-01	
1.848205e-01	2.005008e-01	2.016511e-01	1.697159e-01	2.550995e-01	2.246635e-01	1.619516e-01	1.614021e-01	1.561131e-01	1.820221e-01	1.722007e-01	1.716145e-01	1.608226e-01	1.993762e-01	1.730813e-01	1.927651e-01	
2.063804e-01	2.153176e-01	2.197891e-01	1.829893e-01	2.246635e-01	3.398328e-01	1.743689e-01	1.775810e-01	1.681246e-01	1.998221e-01	1.854716e-01	1.842864e-01	1.713447e-01	2.179030e-01	1.832770e-01	2.062393e-01	
1.533290e-01	1.927613e-01	1.719045e-01	1.716852e-01	1.619516e-01	1.743689e-01	2.439250e-01	2.190178e-01	2.000371e-01	2.163128e-01	2.345111e-01	2.360385e-01	2.019723e-01	2.448829e-01	2.255159e-01	2.627963e-01	
1.529310e-01	1.947101e-01	1.675234e-01	1.696668e-01	1.614021e-01	1.775810e-01	2.190178e-01	2.525619e-01	1.945633e-01	2.100512e-01	2.300602e-01	2.326999e-01	1.961098e-01	2.380654e-01	2.273993e-01	2.594542e-01	
1.458493e-01	1.814581e-01	1.614384e-01	1.596995e-01	1.561131e-01	1.681246e-01	2.000371e-01	1.945633e-01	2.002060e-01	2.042678e-01	2.077504e-01	2.090697e-01	1.894807e-01	2.229673e-01	2.049590e-01	2.337199e-01	
1.696084e-01	2.068770e-01	1.853058e-01	1.801827e-01	1.820221e-01	1.998221e-01	2.163128e-01	2.100512e-01	2.042678e-01	2.601311e-01	2.236089e-01	2.256964e-01	2.235964e-01	2.512330e-01	2.181888e-01	2.504191e-01	
1.623118e-01	2.055528e-01	1.816528e-01	1.806765e-01	1.722007e-01	1.854716e-01	2.345111e-01	2.300602e-01	2.077504e-01	2.236089e-01	2.826412e-01	2.525421e-01	2.091298e-01	2.566656e-01	2.356661e-01	2.806686e-01	
1.616512e-01	2.068203e-01	1.835637e-01	1.809793e-01	1.716145e-01	1.842864e-01	2.360385e-01	2.326999e-01	2.090697e-01	2.256964e-01	2.525421e-01	2.736870e-01	2.082648e-01	2.594225e-01	2.369349e-01	2.857645e-01	
1.475405e-01	1.835405e-01	1.614925e-01	1.621485e-01	1.608226e-01	1.713447e-01	2.019723e-01	1.961098e-01	1.894807e-01	2.235964e-01	2.091298e-01	2.082648e-01	2.657032e-01	2.279016e-01	2.053368e-01	2.335229e-01	
1.885221e-01	2.331808e-01	2.143445e-01	2.039099e-01	1.993762e-01	2.179030e-01	2.448829e-01	2.380654e-01	2.229673e-01	2.512330e-01	2.566656e-01	2.594225e-01	2.279016e-01	3.302673e-01	2.441500e-01	2.857143e-01	
1.614009e-01	2.021142e-01	1.776371e-01	1.798668e-01	1.730813e-01	1.832770e-01	2.255159e-01	2.273993e-01	2.049590e-01	2.181888e-01	2.356661e-01	2.369349e-01	2.053368e-01	2.441500e-01	3.266542e-01	2.641364e-01	
1.805339e-01	2.321054e-01	2.035872e-01	2.019338e-01	1.927651e-01	2.062393e-01	2.627963e-01	2.594542e-01	2.337199e-01	2.504191e-01	2.806686e-01	2.857645e-01	2.335229e-01	2.857143e-01	2.641364e-01	3.868695e-01	

VAR-COVAR MATRIX: ITER = 2000
1.844304e-01	1.941323e-01	1.912704e-01	1.621472e-01	1.887905e-01	2.143555e-01	1.554372e-01	1.554428e-01	1.480157e-01	1.715368e-01	1.638189e-01	1.647786e-01	1.506501e-01	1.920823e-01	1.620936e-01	1.843185e-01	
1.941323e-01	3.456689e-01	2.262951e-01	1.924214e-01	2.069267e-01	2.260432e-01	1.976653e-01	1.999919e-01	1.846995e-01	2.102113e-01	2.100766e-01	2.121791e-01	1.870716e-01	2.386209e-01	2.035178e-01	2.396699e-01	
1.912704e-01	2.262951e-01	2.694966e-01	1.810941e-01	2.069561e-01	2.286963e-01	1.762193e-01	1.738675e-01	1.650753e-01	1.893259e-01	1.861296e-01	1.890002e-01	1.657816e-01	2.206061e-01	1.799186e-01	2.107838e-01	
1.621472e-01	1.924214e-01	1.810941e-01	1.932718e-01	1.760198e-01	1.913608e-01	1.753130e-01	1.740857e-01	1.629638e-01	1.818997e-01	1.845300e-01	1.854586e-01	1.654323e-01	2.095496e-01	1.820515e-01	2.081675e-01	
1.887905e-01	2.069267e-01	2.069561e-01	1.760198e-01	2.574359e-01	2.345880e-01	1.680619e-01	1.675073e-01	1.613572e-01	1.863852e-01	1.770154e-01	1.783969e-01	1.656205e-01	2.064318e-01	1.789712e-01	1.998403e-01	
2.143555e-01	2.260432e-01	2.286963e-01	1.913608e-01	2.345880e-01	3.552524e-01	1.822239e-01	1.860540e-01	1.758764e-01	2.062244e-01	1.924535e-01	1.939505e-01	1.784861e-01	2.274400e-01	1.894036e-01	2.175218e-01	
1.554372e-01	1.976653e-01	1.762193e-01	1.753130e-01	1.680619e-01	1.822239e-01	2.430006e-01	2.219544e-01	2.012910e-01	2.167502e-01	2.362879e-01	2.393558e-01	2.032538e-01	2.482615e-01	2.278530e-01	2.683171e-01	
1.554428e-01	1.999919e-01	1.738675e-01	1.740857e-01	1.675073e-01	1.860540e-01	2.219544e-01	2.509274e-01	1.967794e-01	2.119056e-01	2.326539e-01	2.364403e-01	1.978983e-01	2.420275e-01	2.283870e-01	2.658787e-01	
1.480157e-01	1.846995e-01	1.650753e-01	1.629638e-01	1.613572e-01	1.758764e-01	2.012910e-01	1.967794e-01	1.972584e-01	2.043710e-01	2.087130e-01	2.114718e-01	1.903682e-01	2.260247e-01	2.057086e-01	2.378481e-01	
1.715368e-01	2.102113e-01	1.893259e-01	1.818997e-01	1.863852e-01	2.062244e-01	2.167502e-01	2.119056e-01	2.043710e-01	2.569192e-01	2.233208e-01	2.269734e-01	2.249813e-01	2.536996e-01	2.184505e-01	2.517989e-01	
1.638189e-01	2.100766e-01	1.861296e-01	1.845300e-01	1.770154e-01	1.924535e-01	2.362879e-01	2.326539e-01	2.087130e-01	2.233208e-01	2.793735e-01	2.559143e-01	2.101842e-01	2.599656e-01	2.362100e-01	2.851280e-01	
1.647786e-01	2.121791e-01	1.890002e-01	1.854586e-01	1.783969e-01	1.939505e-01	2.393558e-01	2.364403e-01	2.114718e-01	2.269734e-01	2.559143e-01	2.750741e-01	2.105682e-01	2.639779e-01	2.393864e-01	2.925663e-01	
1.506501e-01	1.870716e-01	1.657816e-01	1.654323e-01	1.656205e-01	1.784861e-01	2.032538e-01	1.978983e-01	1.903682e-01	2.249813e-01	2.101842e-01	2.105682e-01	2.640965e-01	2.314505e-01	2.064984e-01	2.339158e-01	
1.920823e-01	2.386209e-01	2.206061e-01	2.095496e-01	2.064318e-01	2.274400e-01	2.482615e-01	2.420275e-01	2.260247e-01	2.536996e-01	2.599656e-01	2.639779e-01	2.314505e-01	3.336215e-01	2.458841e-01	2.917904e-01	
1.620936e-01	2.035178e-01	1.799186e-01	1.820515e-01	1.789712e-01	1.894036e-01	2.278530e-01	2.283870e-01	2.057086e-01	2.184505e-01	2.362100e-01	2.393864e-01	2.064984e-01	2.458841e-01	3.283821e-01	2.684058e-01	
1.843185e-01	2.396699e-01	2.107838e-01	2.081675e-01	1.998403e-01	2.175218e-01	2.683171e-01	2.658787e-01	2.378481e-01	2.517989e-01	2.851280e-01	2.925663e-01	2.339158e-01	2.917904e-01	2.684058e-01	3.956784e-01	

VAR-COVAR MATRIX: ITER = 2500
1.814626e-01	1.914697e-01	1.918908e-01	1.621457e-01	1.911022e-01	2.164697e-01	1.566365e-01	1.569330e-01	1.484446e-01	1.737416e-01	1.648372e-01	1.664235e-01	1.528252e-01	1.930945e-01	1.639970e-01	1.883040e-01	
1.914697e-01	3.377905e-01	2.244227e-01	1.892435e-01	2.073721e-01	2.246162e-01	1.956276e-01	1.983548e-01	1.828014e-01	2.104442e-01	2.080139e-01	2.095623e-01	1.877886e-01	2.359495e-01	2.045291e-01	2.411283e-01	
1.918908e-01	2.244227e-01	2.708038e-01	1.830640e-01	2.104132e-01	2.330798e-01	1.784464e-01	1.747455e-01	1.662712e-01	1.924267e-01	1.874836e-01	1.904382e-01	1.688680e-01	2.219380e-01	1.834181e-01	2.145792e-01	
1.621457e-01	1.892435e-01	1.830640e-01	1.909656e-01	1.779779e-01	1.934250e-01	1.765969e-01	1.756848e-01	1.639841e-01	1.844567e-01	1.858202e-01	1.872220e-01	1.672556e-01	2.107136e-01	1.851104e-01	2.132702e-01	
1.911022e-01	2.073721e-01	2.104132e-01	1.779779e-01	2.594447e-01	2.394474e-01	1.706725e-01	1.704727e-01	1.634267e-01	1.907122e-01	1.802362e-01	1.824966e-01	1.709138e-01	2.094556e-01	1.833328e-01	2.058190e-01	
2.164697e-01	2.246162e-01	2.330798e-01	1.934250e-01	2.394474e-01	3.592915e-01	1.857320e-01	1.893076e-01	1.774995e-01	2.113405e-01	1.966228e-01	1.966618e-01	1.827624e-01	2.298287e-01	1.934832e-01	2.238364e-01	
1.566365e-01	1.956276e-01	1.784464e-01	1.765969e-01	1.706725e-01	1.857320e-01	2.424935e-01	2.242066e-01	2.034219e-01	2.209102e-01	2.395137e-01	2.415420e-01	2.072779e-01	2.512479e-01	2.314423e-01	2.749032e-01	
1.569330e-01	1.983548e-01	1.747455e-01	1.756848e-01	1.704727e-01	1.893076e-01	2.242066e-01	2.511399e-01	1.987910e-01	2.151714e-01	2.357242e-01	2.388465e-01	2.009162e-01	2.442616e-01	2.322787e-01	2.719817e-01	
1.484446e-01	1.828014e-01	1.662712e-01	1.639841e-01	1.634267e-01	1.774995e-01	2.034219e-01	1.987910e-01	1.968010e-01	2.078863e-01	2.112332e-01	2.132410e-01	1.943867e-01	2.283398e-01	2.091517e-01	2.438168e-01	
1.737416e-01	2.104442e-01	1.924267e-01	1.844567e-01	1.907122e-01	2.113405e-01	2.209102e-01	2.151714e-01	2.078863e-01	2.604864e-01	2.283283e-01	2.307051e-01	2.311577e-01	2.581564e-01	2.233109e-01	2.600275e-01	
1.648372e-01	2.080139e-01	1.874836e-01	1.858202e-01	1.802362e-01	1.966228e-01	2.395137e-01	2.357242e-01	2.112332e-01	2.283283e-01	2.813464e-01	2.587687e-01	2.154858e-01	2.630914e-01	2.409733e-01	2.936595e-01	
1.664235e-01	2.095623e-01	1.904382e-01	1.872220e-01	1.824966e-01	1.966618e-01	2.415420e-01	2.388465e-01	2.132410e-01	2.307051e-01	2.587687e-01	2.740283e-01	2.138036e-01	2.655290e-01	2.427287e-01	2.992574e-01	
1.528252e-01	1.877886e-01	1.688680e-01	1.672556e-01	1.709138e-01	1.827624e-01	2.072779e-01	2.009162e-01	1.943867e-01	2.311577e-01	2.154858e-01	2.138036e-01	2.677640e-01	2.359652e-01	2.111203e-01	2.427179e-01	
1.930945e-01	2.359495e-01	2.219380e-01	2.107136e-01	2.094556e-01	2.298287e-01	2.512479e-01	2.442616e-01	2.283398e-01	2.581564e-01	2.630914e-01	2.655290e-01	2.359652e-01	3.326310e-01	2.496657e-01	2.972562e-01	
1.639970e-01	2.045291e-01	1.834181e-01	1.851104e-01	1.833328e-01	1.934832e-01	2.314423e-01	2.322787e-01	2.091517e-01	2.233109e-01	2.409733e-01	2.427287e-01	2.111203e-01	2.496657e-01	3.326389e-01	2.763646e-01	
1.883040e-01	2.411283e-01	2.145792e-01	2.132702e-01	2.058190e-01	2.238364e-01	2.749032e-01	2.719817e-01	2.438168e-01	2.600275e-01	2.936595e-01	2.992574e-01	2.427179e-01	2.972562e-01	2.763646e-01	4.058704e-01	

VAR-COVAR MATRIX: ITER = 3000
1.760647e-01	1.926776e-01	1.882694e-01	1.593167e-01	1.871598e-01	2.147759e-01	1.552959e-01	1.555038e-01	1.458858e-01	1.704282e-01	1.636958e-01	1.636264e-01	1.525818e-01	1.917402e-01	1.632597e-01	1.884154e-01	
1.926776e-01	3.455762e-01	2.257345e-01	1.891430e-01	2.071207e-01	2.280790e-01	1.971816e-01	1.988851e-01	1.829245e-01	2.103821e-01	2.100053e-01	2.103072e-01	1.889152e-01	2.389583e-01	2.057970e-01	2.436256e-01	
1.882694e-01	2.257345e-01	2.649848e-01	1.786262e-01	2.064502e-01	2.305760e-01	1.755214e-01	1.726800e-01	1.627861e-01	1.882758e-01	1.855754e-01	1.862982e-01	1.676701e-01	2.202336e-01	1.801744e-01	2.131677e-01	
1.593167e-01	1.891430e-01	1.786262e-01	1.846324e-01	1.749368e-01	1.929791e-01	1.745619e-01	1.737650e-01	1.606737e-01	1.817280e-01	1.831592e-01	1.837196e-01	1.668788e-01	2.093739e-01	1.827584e-01	2.135099e-01	
1.871598e-01	2.071207e-01	2.064502e-01	1.749368e-01	2.524558e-01	2.371321e-01	1.681845e-01	1.684692e-01	1.602060e-01	1.868575e-01	1.778649e-01	1.783460e-01	1.693866e-01	2.079071e-01	1.808089e-01	2.054989e-01	
2.147759e-01	2.280790e-01	2.305760e-01	1.929791e-01	2.371321e-01	3.600489e-01	1.865624e-01	1.907225e-01	1.775952e-01	2.096483e-01	1.975557e-01	1.966705e-01	1.854056e-01	2.301554e-01	1.966576e-01	2.278098e-01	
1.552959e-01	1.971816e-01	1.755214e-01	1.745619e-01	1.681845e-01	1.865624e-01	2.419473e-01	2.248904e-01	2.034842e-01	2.212231e-01	2.406096e-01	2.414551e-01	2.091596e-01	2.526409e-01	2.345815e-01	2.795761e-01	
1.555038e-01	1.988851e-01	1.726800e-01	1.737650e-01	1.684692e-01	1.907225e-01	2.248904e-01	2.486079e-01	1.979373e-01	2.145345e-01	2.362111e-01	2.384366e-01	2.023088e-01	2.445520e-01	2.351440e-01	2.756829e-01	
1.458858e-01	1.829245e-01	1.627861e-01	1.606737e-01	1.602060e-01	1.775952e-01	2.034842e-01	1.979373e-01	1.934281e-01	2.059035e-01	2.112684e-01	2.121602e-01	1.949672e-01	2.279626e-01	2.100188e-01	2.461298e-01	
1.704282e-01	2.103821e-01	1.882758e-01	1.817280e-01	1.868575e-01	2.096483e-01	2.212231e-01	2.145345e-01	2.059035e-01	2.551093e-01	2.274538e-01	2.291602e-01	2.316388e-01	2.579991e-01	2.237842e-01	2.619053e-01	
1.636958e-01	2.100053e-01	1.855754e-01	1.831592e-01	1.778649e-01	1.975557e-01	2.406096e-01	2.362111e-01	2.112684e-01	2.274538e-01	2.791498e-01	2.581766e-01	2.165346e-01	2.641218e-01	2.438229e-01	2.988227e-01	
1.636264e-01	2.103072e-01	1.862982e-01	1.837196e-01	1.783460e-01	1.966705e-01	2.414551e-01	2.384366e-01	2.121602e-01	2.291602e-01	2.581766e-01	2.705732e-01	2.141092e-01	2.653165e-01	2.445027e-01	3.026889e-01	
1.525818e-01	1.889152e-01	1.676701e-01	1.668788e-01	1.693866e-01	1.854056e-01	2.091596e-01	2.023088e-01	1.949672e-01	2.316388e-01	2.165346e-01	2.141092e-01	2.687152e-01	2.372109e-01	2.128322e-01	2.465625e-01	
1.917402e-01	2.389583e-01	2.202336e-01	2.093739e-01	2.079071e-01	2.301554e-01	2.526409e-01	2.445520e-01	2.279626e-01	2.579991e-01	2.641218e-01	2.653165e-01	2.372109e-01	3.334470e-01	2.513008e-01	3.017406e-01	
1.632597e-01	2.057970e-01	1.801744e-01	1.827584e-01	1.808089e-01	1.966576e-01	2.345815e-01	2.351440e-01	2.100188e-01	2.237842e-01	2.438229e-01	2.445027e-01	2.128322e-01	2.513008e-01	3.389644e-01	2.818939e-01	
1.884154e-01	2.436256e-01	2.131677e-01	2.135099e-01	2.054989e-01	2.278098e-01	2.795761e-01	2.756829e-01	2.461298e-01	2.619053e-01	2.988227e-01	3.026889e-01	2.465625e-01	3.017406e-01	2.818939e-01	4.154203e-01	

VAR-COVAR MATRIX: ITER = 3500
1.741689e-01	1.937358e-01	1.889036e-01	1.577432e-01	1.878766e-01	2.148332e-01	1.530222e-01	1.526539e-01	1.441230e-01	1.696936e-01	1.614380e-01	1.614937e-01	1.500481e-01	1.910856e-01	1.641581e-01	1.867579e-01	
1.937358e-01	3.498276e-01	2.269180e-01	1.902194e-01	2.094052e-01	2.296555e-01	1.966876e-01	1.983797e-01	1.839649e-01	2.131870e-01	2.093163e-01	2.102008e-01	1.903740e-01	2.416358e-01	2.092654e-01	2.448114e-01	
1.889036e-01	2.269180e-01	2.644097e-01	1.772625e-01	2.087650e-01	2.302237e-01	1.737151e-01	1.702524e-01	1.611431e-01	1.872490e-01	1.837892e-01	1.852397e-01	1.649539e-01	2.201995e-01	1.835864e-01	2.125103e-01	
1.577432e-01	1.902194e-01	1.772625e-01	1.810941e-01	1.744787e-01	1.915842e-01	1.719197e-01	1.710443e-01	1.589611e-01	1.804710e-01	1.816331e-01	1.818199e-01	1.638189e-01	2.082260e-01	1.829858e-01	2.127231e-01	
1.878766e-01	2.094052e-01	2.087650e-01	1.744787e-01	2.529306e-01	2.372377e-01	1.672412e-01	1.668540e-01	1.594120e-01	1.865033e-01	1.760226e-01	1.772962e-01	1.665105e-01	2.078398e-01	1.825412e-01	2.052531e-01	
2.148332e-01	2.296555e-01	2.302237e-01	1.915842e-01	2.372377e-01	3.600176e-01	1.839233e-01	1.862593e-01	1.757116e-01	2.097956e-01	1.954874e-01	1.940028e-01	1.829929e-01	2.300248e-01	1.946717e-01	2.262997e-01	
1.530222e-01	1.966876e-01	1.737151e-01	1.719197e-01	1.672412e-01	1.839233e-01	2.358176e-01	2.208728e-01	1.999170e-01	2.185543e-01	2.370693e-01	2.374550e-01	2.059457e-01	2.508094e-01	2.324438e-01	2.757437e-01	
1.526539e-01	1.983797e-01	1.702524e-01	1.710443e-01	1.668540e-01	1.862593e-01	2.208728e-01	2.411108e-01	1.946043e-01	2.115038e-01	2.326813e-01	2.338123e-01	1.982893e-01	2.427732e-01	2.324919e-01	2.710613e-01	
