2.630809e-03,-1.452933e-02,-1.155255e-03,2.910761e-03,5.398346e-03,1.582585e-03
-1.452933e-02,1.235320e-01,-1.145017e-02,-1.807526e-02,-3.110311e-02,-3.028637e-02
-1.155255e-03,-1.145017e-02,5.314332e-02,-1.299595e-02,-9.525783e-03,-7.344395e-03
2.910761e-03,-1.807526e-02,-1.299595e-02,3.149549e-02,-1.369690e-02,-2.233296e-02
5.398346e-03,-3.110311e-02,-9.525783e-03,-1.369690e-02,4.963835e-02,-2.110813e-04
1.582585e-03,-3.028637e-02,-7.344395e-03,-2.233296e-02,-2.110813e-04,1.240510e-01
