===== BAYENV2.0 =====

input file is set
number of populations is set
number of iterations is set
seed is set
TEST = 0 . So running matrix estimation
MCMC VER 0.71 (THREADED)
ITERATIONS = 100000
INPUT FILE = ../Data/MexSNPs.txt
SEED = -321

num_alleles = 20000.000000
number of loci = 10000
VAR-COVAR MATRIX: ITER = 500
1.765356e-02	1.007420e-02	-5.119737e-03	-8.419754e-03	2.711721e-02	3.892188e-02	-2.693796e-02	1.991363e-02	-8.084970e-03	1.475531e-01	

VAR-COVAR MATRIX: ITER = 2000
2.641489e-02	6.062946e-03	-7.797921e-04	-6.757240e-03	1.168853e-02	1.557360e-02	-1.857821e-02	8.829677e-03	-6.007047e-03	2.380703e-02	
6.062946e-03	4.017626e-02	-3.328944e-03	-1.319498e-02	7.575379e-03	1.249833e-02	-2.356060e-02	-1.546777e-03	-4.274460e-03	1.758883e-02	
-7.797921e-04	-3.328944e-03	1.442047e-02	1.480635e-03	-4.257355e-03	-3.566244e-03	-3.185379e-03	4.243684e-05	-1.167422e-02	-3.420006e-03	
-6.757240e-03	-1.319498e-02	1.480635e-03	3.634386e-02	-1.198026e-02	-8.418164e-03	1.116327e-02	1.215516e-02	-2.515804e-02	-7.525327e-03	
1.168853e-02	7.575379e-03	-4.257355e-03	-1.198026e-02	5.356247e-02	2.543010e-02	-2.424288e-02	1.285590e-02	-1.012070e-02	3.566431e-02	
1.557360e-02	1.249833e-02	-3.566244e-03	-8.418164e-03	2.543010e-02	4.350957e-02	-2.555023e-02	1.765817e-02	-6.859825e-03	4.837638e-02	
-1.857821e-02	-2.356060e-02	-3.185379e-03	1.116327e-02	-2.424288e-02	-2.555023e-02	7.016499e-02	-1.569584e-02	-3.150982e-02	-2.596619e-02	
8.829677e-03	-1.546777e-03	4.243684e-05	1.215516e-02	1.285590e-02	1.765817e-02	-1.569584e-02	9.551323e-02	-1.785006e-02	2.798572e-02	
-6.007047e-03	-4.274460e-03	-1.167422e-02	-2.515804e-02	-1.012070e-02	-6.859825e-03	-3.150982e-02	-1.785006e-02	1.125166e-01	-4.051250e-03	
2.380703e-02	1.758883e-02	-3.420006e-03	-7.525327e-03	3.566431e-02	4.837638e-02	-2.596619e-02	2.798572e-02	-4.051250e-03	1.615064e-01	

VAR-COVAR MATRIX: ITER = 2500
2.446137e-02	7.754066e-03	5.967742e-04	-6.425720e-03	1.407992e-02	1.755119e-02	-1.799766e-02	1.088995e-02	-5.175776e-03	2.877239e-02	
7.754066e-03	3.829088e-02	-1.819130e-03	-1.289082e-02	9.991116e-03	1.433629e-02	-2.338559e-02	-8.425304e-04	-4.736885e-03	1.995313e-02	
5.967742e-04	-1.819130e-03	1.200695e-02	2.108744e-03	-2.010722e-03	-1.146247e-03	-4.201012e-03	1.760534e-03	-1.076638e-02	-4.996584e-04	
-6.425720e-03	-1.289082e-02	2.108744e-03	3.353699e-02	-1.096684e-02	-7.707718e-03	1.181528e-02	1.504997e-02	-2.493873e-02	-4.363628e-03	
1.407992e-02	9.991116e-03	-2.010722e-03	-1.096684e-02	5.112143e-02	2.774850e-02	-2.524174e-02	1.587681e-02	-6.768004e-03	4.014108e-02	
1.755119e-02	1.433629e-02	-1.146247e-03	-7.707718e-03	2.774850e-02	4.196135e-02	-2.497772e-02	2.051663e-02	-5.569526e-03	5.403898e-02	
-1.799766e-02	-2.338559e-02	-4.201012e-03	1.181528e-02	-2.524174e-02	-2.497772e-02	6.239400e-02	-1.416465e-02	-3.098981e-02	-2.352304e-02	
1.088995e-02	-8.425304e-04	1.760534e-03	1.504997e-02	1.587681e-02	2.051663e-02	-1.416465e-02	9.501831e-02	-1.625909e-02	3.326020e-02	
-5.175776e-03	-4.736885e-03	-1.076638e-02	-2.493873e-02	-6.768004e-03	-5.569526e-03	-3.098981e-02	-1.625909e-02	1.098139e-01	2.554580e-04	
2.877239e-02	1.995313e-02	-4.996584e-04	-4.363628e-03	4.014108e-02	5.403898e-02	-2.352304e-02	3.326020e-02	2.554580e-04	1.671158e-01	

VAR-COVAR MATRIX: ITER = 3000
2.293958e-02	9.701198e-03	1.694141e-03	-5.405206e-03	1.604487e-02	1.997422e-02	-1.782086e-02	1.244033e-02	-3.227701e-03	3.509209e-02	
9.701198e-03	3.497550e-02	-7.354699e-04	-1.167071e-02	1.131233e-02	1.639891e-02	-2.306656e-02	2.045766e-03	-3.446137e-03	2.471143e-02	
1.694141e-03	-7.354699e-04	9.945429e-03	2.780417e-03	-3.285487e-04	8.939794e-04	-3.554116e-03	3.432770e-03	-1.025164e-02	3.430614e-03	
-5.405206e-03	-1.167071e-02	2.780417e-03	3.074026e-02	-9.148941e-03	-5.575911e-03	1.248989e-02	1.727629e-02	-2.482185e-02	1.572659e-04	
1.604487e-02	1.131233e-02	-3.285487e-04	-9.148941e-03	4.978338e-02	2.971197e-02	-2.355004e-02	1.901397e-02	-5.943147e-03	4.662745e-02	
1.997422e-02	1.639891e-02	8.939794e-04	-5.575911e-03	2.971197e-02	4.192287e-02	-2.409332e-02	2.399863e-02	-3.601427e-03	6.256132e-02	
-1.782086e-02	-2.306656e-02	-3.554116e-03	1.248989e-02	-2.355004e-02	-2.409332e-02	5.970722e-02	-1.466761e-02	-3.363270e-02	-2.014773e-02	
1.244033e-02	2.045766e-03	3.432770e-03	1.727629e-02	1.901397e-02	2.399863e-02	-1.466761e-02	9.952164e-02	-1.281887e-02	4.213815e-02	
-3.227701e-03	-3.446137e-03	-1.025164e-02	-2.482185e-02	-5.943147e-03	-3.601427e-03	-3.363270e-02	-1.281887e-02	1.097219e-01	5.614496e-03	
3.509209e-02	2.471143e-02	3.430614e-03	1.572659e-04	4.662745e-02	6.256132e-02	-2.014773e-02	4.213815e-02	5.614496e-03	1.854397e-01	

VAR-COVAR MATRIX: ITER = 3500
2.132298e-02	1.055167e-02	2.946182e-03	-3.274657e-03	1.764039e-02	2.128047e-02	-1.673149e-02	1.639825e-02	-3.059429e-03	3.921587e-02	
1.055167e-02	3.241232e-02	-1.323074e-04	-1.123526e-02	1.331090e-02	1.751475e-02	-2.294681e-02	3.686757e-03	-2.489488e-03	2.860473e-02	
2.946182e-03	-1.323074e-04	8.515618e-03	4.040445e-03	1.361020e-03	2.398134e-03	-2.576792e-03	6.506578e-03	-1.046451e-02	6.864556e-03	
-3.274657e-03	-1.123526e-02	4.040445e-03	3.086761e-02	-7.484606e-03	-3.850961e-03	1.464232e-02	2.204204e-02	-2.545824e-02	5.158850e-03	
1.764039e-02	1.331090e-02	1.361020e-03	-7.484606e-03	4.969005e-02	3.237972e-02	-2.358241e-02	2.315627e-02	-4.394876e-03	5.271742e-02	
2.128047e-02	1.751475e-02	2.398134e-03	-3.850961e-03	3.237972e-02	4.170201e-02	-2.242540e-02	2.828431e-02	-2.639220e-03	6.721723e-02	
-1.673149e-02	-2.294681e-02	-2.576792e-03	1.464232e-02	-2.358241e-02	-2.242540e-02	5.810852e-02	-1.106919e-02	-3.420138e-02	-1.657825e-02	
1.639825e-02	3.686757e-03	6.506578e-03	2.204204e-02	2.315627e-02	2.828431e-02	-1.106919e-02	1.066232e-01	-1.036977e-02	5.446995e-02	
-3.059429e-03	-2.489488e-03	-1.046451e-02	-2.545824e-02	-4.394876e-03	-2.639220e-03	-3.420138e-02	-1.036977e-02	1.074956e-01	7.001907e-03	
3.921587e-02	2.860473e-02	6.864556e-03	5.158850e-03	5.271742e-02	6.721723e-02	-1.657825e-02	5.446995e-02	7.001907e-03	1.947024e-01	

VAR-COVAR MATRIX: ITER = 4000
2.075834e-02	1.176159e-02	3.875796e-03	-1.466413e-03	1.952345e-02	2.333070e-02	-1.512804e-02	1.957511e-02	-2.444747e-03	4.413519e-02	
1.176159e-02	3.136273e-02	5.196319e-04	-1.032700e-02	1.454952e-02	1.956249e-02	-2.235918e-02	5.803682e-03	-1.838090e-03	3.209834e-02	
3.875796e-03	5.196319e-04	7.302746e-03	4.718196e-03	2.708057e-03	4.095793e-03	-2.264996e-03	9.007958e-03	-1.004744e-02	9.978760e-03	
-1.466413e-03	-1.032700e-02	4.718196e-03	2.859114e-02	-4.946595e-03	-1.230436e-03	1.491134e-02	2.475879e-02	-2.410195e-02	9.467675e-03	
1.952345e-02	1.454952e-02	2.708057e-03	-4.946595e-03	4.881226e-02	3.505797e-02	-2.096639e-02	2.700471e-02	-3.912459e-03	5.962088e-02	
